"protein.id","Adrenal","BAT","Brain","Eye","GAT","Heart","Kidney","Liver","Lung","MAT","Muscle","Pancreas","Prostate","SCAT","Skin","Small","Spleen","Stomach","Testis","Thymus","Tongue","Urinary"
"Q80UK8",86229.2641,32666.7255,452.7715,53684.6936,452.7715,452.7715,97795.1,452.7715,128406.6188,67570.725,452.7715,69002.9,37975.2968,21628.9854,165801,112361.725,85386.55,139039.25,155162.75,133581.5,452.7715,76109.1333
"Q80UU9",36237900,53406575,15285825,31935000,63403325,9593388,24071825,27816750,13693575,42403425,31467125,28479350,19626225,50829825,18968850,40883125,18391125,9595422,18221400,24149625,6988485,16742167
"Q80VA0",1229893.33,284581.75,88676.43,1902736.67,339147,240700.5,518587.25,524867.75,433955.25,828632.25,228518.25,4737625,919969.25,830487.5,1214680,9334140,1274640,9576477.5,171014,2163087.5,537281.75,1604930
"Q80VP8",81061.8,80636.075,452.7715,97300.8333,116172.45,452.7715,24607.7669,43808.2904,42786.8,50116.9,452.7715,159521.25,46192.375,81295.9022,39839.55,452.7715,52417.1537,41527.6073,26631.3,66082.7,452.7715,36347.0562
"Q80W54",12600533,5075230,3029360,9785910,14786550,5116675,21142375,13034925,6970568,9661520,7561802,12398100,8411640,8138342,8012770,10826800,8706028,4202355,3600595,14620000,2897475,5449037
"Q80WG5",3419183.3,1449650,4498510,2933120,2562472.5,983871,3442335,1390730,2609215,1948402.5,294319.8,1002554.2,941164.5,2540930,2159592.5,2593940,3531937.5,1251067.5,763986,3247467.5,1044679.8,2133146.7
"Q80WJ7",16883267,14169775,27382825,24182167,14119850,10952215,16363275,9279555,16378950,14879425,25190775,45607200,2349142,12583875,3931465,8523778,17035775,6639705,8859560,24933075,4440470,6547533
"Q80WQ6",1173226.7,866657.5,200227.5,738074.3,1303127.5,459967.5,1324962.5,801608,2520327.5,1735135,328293.8,374759.5,710916,1658770,1967145,2330417.5,5278540,561729.5,887845.8,3257335,669846.2,1687790
"Q80X71",2799546.7,3940047.5,1811307.5,2794126.7,2712475,1647995,2508635,4377260,2335165,1843052.5,701005.5,1943167.5,1475312.5,3050280,1712437.5,723140.5,2048480,1736625,1264597.5,2470732.5,1151980,1240073.3
"Q80X80",2168846.7,2842945,13532800,18986666.7,2077605,621230.8,7436470,6729622.5,1248502.5,2800012.5,1137057.5,3036055,938991.8,2148382.5,499026.5,4351062.5,1585877.5,1873237.5,217453.2,1976255,385444,679226
"Q80XL7",151033.6667,122130.025,125064.325,56958.7667,62121.775,92015.4587,224438.25,158174.3785,101492,163767.75,452.7715,267038,68757.725,164583.25,195742,551254.25,392892.25,128287,20663.0963,377484.75,48158.5626,138145.6667
"Q80XR2",1564083.3,1132192.5,3388827.5,4765613.3,871320.5,1022124.2,1707940,667994.8,1518312.5,1107390,577990.8,1485280,3455622.5,1335067.5,511711.5,2498007.5,2055112.5,1693812.5,269978.8,1581872.5,919150.8,2274656.7
"Q80Z96",777383.3,337065,196827.2,241545,1060145,123504.5,972118.5,367208.8,1579907.5,589605.5,272613,408677,1030152,903852.8,2312797.5,617791.8,686415.5,654640.2,100864.9,1077002.5,570907.5,1008636.3
"Q80ZD8",453579,324951,2456195,1084606.6667,185158,114548.9977,109993.675,74436.45,100684.55,156956.5,237390,22968.6551,150229.5,233654.5,189451.75,149321,116584.75,113736.975,452.7715,52979.175,152412.731,173691.3333
"Q80ZI2",452.7715,452.7715,1532277.25,161536.6667,328376.25,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,40182.8576,452.7715
"Q8BFW9",452.7715,452.7715,291881.75,1710940,128970.325,23358.4887,275772.75,452.7715,137273.036,452.7715,452.7715,452.7715,252782.5,452.7715,203187.25,452.7715,452.7715,79098,55017.5759,97784.5643,452.7715,492828
"Q8BFZ9",20917233,11235700,9993180,21885267,20883525,3030300,33308600,7765190,9963410,11878700,1971998,3914310,13570175,12497600,13191400,39550300,10885642,12700800,26803775,13731750,3239072,16265900
"Q8BG07",166892.6667,117296.975,139152.5077,452.7715,596156.25,452.7715,123284.916,328701.75,232401.5,1200517.5,452.7715,603411.0039,195064,902791,632052.75,196189.75,2241330,69673.375,52154.4366,803636,248584.4675,97119.8333
"Q8BG16",322653.67,616041.5,2336732.5,1812273.33,1165229.25,227492.75,202466.75,93118.98,313109.5,573028.75,202994,786205.25,126585.3,2657295,3468037.5,123812.89,67423.1,179127,24224.03,410179.75,348885,320704.67
"Q8BG55",19772.9049,452.7715,452.7715,452.7715,452.7715,452.7715,36535.374,452.7715,112118.7,460425.25,452.7715,452.7715,452.7715,346544.5,171712.25,140755.5,994298.25,127402.9531,452.7715,1745092.5,47517.2931,452.7715
"Q8BGA9",7567246.7,12445125,307504.2,1468443.3,2187515,12881600,1816507.5,2822170,595193.8,1886017.5,5603247.5,1068582.5,2200250,3495992.5,1591400,981319.5,720147.5,671462.2,252466.5,951874,9154225,965967.7
"Q8BGJ0",32049.9414,452.7715,72434.725,58911.3969,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,44195.125,452.7715,24206.7789,100349.5202,55181.7677,15038.012,452.7715,107192.375,452.7715,46606.7667
"Q8BGT9",101984.8,452.7715,317470.6683,348923.3333,58551.0271,452.7715,95647.525,452.7715,150578.75,361534.5,452.7715,50950.6,143527.061,307903.5,605827.5,2274000,841624,2502610,152199,1192717.5,236741.6446,174672
"Q8BGX2",4544543.3,8118010,1055493.5,1286456.7,2033342.5,6362985,1625682.5,2096585,526827.8,2666515,2626107.5,719356.8,1842610,3648427.5,1545882.5,782675.2,959004.2,530853.5,218357.2,476277.5,6731555,848032.3
"Q8BGY5",17113.4785,452.7715,452.7715,452.7715,56694.575,452.7715,452.7715,452.7715,106527.7,22609.4579,452.7715,20392.5895,20840.8273,91892.95,114255.5,78667.3248,14669.8821,452.7715,452.7715,70238.775,452.7715,452.7715
"Q8BH02",540240,176061.5,94460.375,212719.3333,388880,157421.25,404179,217215,928053.5,804762.25,452.7715,432682.75,1048605,780050.75,637703,437597.5,2882907.5,365086.75,89705.45,848858.5,219718.75,1776453.3333
"Q8BH24",13965267,9034980,2806982,8679947,7729285,2403002,5884918,8482058,5243335,7107772,2028900,34385700,23909375,7448235,16645800,17595550,4947018,11540725,2172542,5029388,4888148,10842200
"Q8BH31",2893570,6210265,319737.5,828462.3,4471347.5,718898.2,585143,2104760,729135.5,2965107.5,524364,343069.8,691372.2,5714437.5,1786392.5,652113,681425,439663.2,547210,1163867.5,523422.8,504458.3
"Q8BH47",942893.3333,2396890,910594.25,1849703.3333,1357345,588776.25,1611615,630109.5,766644,1082897.5,452.7715,2129047.5,668373.25,1348210,312468.75,2069775,972999,1111930,652015.5,669973.5,453877.5,715772.6667
"Q8BH59",15874566.7,15949475,11426400,24953300,3479512.5,159799750,13599325,9505527.5,7345010,6348815,220516250,8066872.5,39628225,14849650,44059550,5414685,6150015,6066092.5,611670.2,4421580,263097250,7964153.3
"Q8BH66",2109400,549514.8,23754250,5053960,998577.2,602528.2,567221.2,1041286.5,467464.5,761006,164048,1121985,723352.8,864859,323315.2,700907.5,1169745,457739.5,5797247.5,965312.5,312849.8,1455720
"Q8BHC7",1564736.7,1608617.5,476713,1026872,823615.5,418239,973225.8,935562.8,651856.8,695473.5,863983,982815.8,419868.5,736044.8,2639998.5,343645.8,875195.5,589978,1072325,886324.5,255908.3,837092
"Q8BHG3",452.7715,452.7715,452.7715,247639.7,452.7715,452.7715,617715.2,2161370,455514.8,423668.8,452.7715,4735492,3066412,70071.4,632840.5,18340050,111014.6,4119452,452.7715,370229.2,185917.8,7428340
"Q8BHI7",3717570,998916.8,342157.5,11031430,2135535,452.7715,739833.8,2311025,2059240,2144368,452.7715,878521,573465,490246.5,8575888,1465985,356235.5,353860,2435900,2348475,284210.5,375365
"Q8BHK2",235361.6667,103493.172,1183505,496878,295704.5,641518.75,452.7715,90926.7445,4536482.5,122613.3097,452.7715,452.7715,122882.525,452.7715,248688.25,219743.91,139836.056,157523.25,452.7715,147325.338,452.7715,123506.1001
"Q8BI84",6053467,5823688,5063435,10407200,5978912,3714272,5480268,23021825,3329945,4535780,8846410,9712205,3146052,5435020,2272245,6196222,4749378,3724390,5135535,8851372,1401075,3340310
"Q8BIX9",606966,211852.25,337558.25,788061,498285.5,226655.75,365195.25,490119.5,293752.75,310058.75,480138,2359410,454390.25,375004,113710.43,282801.25,234518,208660.25,322701.75,291753.75,82960.75,241740.33
"Q8BJ03",5668003.3,5811225,269243.8,1022581.3,1664430,7564452.5,3056002.5,2446142.5,778806.5,1384882.5,2686600,667838.2,1581552.5,1843240,1967040,718874.5,500386.2,1038835,196907.2,597866.8,6328380,890118.7
"Q8BJ83",748683,882848,539810.5,797064,1040536.2,384307,1104225,813490.8,342759,503614.5,196268.1,342339.2,240558.5,504289.2,401656.8,727679.8,581320.5,326000.2,383288.2,586885.8,230680.3,321768.3
"Q8BJE2",14933166.67,1970315,557169,70141.31,2399865,743736,3167977.5,1045524.75,166993.5,1217400,75089.88,336383.5,297110,1663155,593926.25,211060.75,851443.75,911022.75,181941.23,96224.43,705998,271577.33
"Q8BJM5",447149.3333,506716.25,163186.75,697957.3333,535162.25,273434.1471,1861545,641615.25,299934,427613.75,452.7715,897014.25,831469.5,482412,565703.5,1901412.5,806667.25,488067.25,180556,594578.5,133680.2868,358255.6667
"Q8BJS4",1413320,1741950,445000.2,486815.3,1541960,531144.5,576176,1229215,655771.8,2278937.5,3029290,158108.8,221910.5,2650267.5,3530065,993378,2872425,398060,376236.2,2745415,1071115,522030.3
"Q8BK08",7165316.7,8559217.5,973364,1891620,2704440,8940405,2058575,2692392.5,1649350,4074687.5,6973975,2213482.5,2929807.5,3406367.5,3153280,1349160,1193057.5,1784547.5,769453.2,1463200,12440275,2127170
"Q8BKG3",2756893.3,222084.5,2658182.5,3330016.7,3361252.5,738283.2,5323345,834767,14654300,2938785,206101.5,1565437.5,6571957.5,814847.2,6442315,2750077.5,11291132.5,2111972.5,1318380,7710882.5,2968520,8510193.3
"Q8BLF1",52520533,1915495,20715800,21213733,2788042,37818350,89780900,5774868,19631025,12103125,2372748,20488800,8465150,6045712,10293445,9719768,21306100,7950178,4559060,12507150,11508625,2126117
"Q8BLG2",108560.6667,100225.4628,52287.028,452.7715,354839.25,452.7715,452.7715,452.7715,58036.554,113810.025,452.7715,47917.3513,63772.75,235247.75,139901.5,452.7715,452.7715,17822.4804,278130.0527,67251.65,89478.4902,452.7715
"Q8BLU0",460775.3333,276113,885005.25,631162,1138797.5,82569.7515,452.7715,452.7715,236537.5,425170.75,199738.25,476923.25,662323.5,1118805,879624,452.7715,166021,92030.65,192551.75,248136,662282.5,919274
"Q8BMC0",213884,326230,88558,141174.8,220381.75,42776.7738,174402.5,173610.5,80362.75,245203,452.7715,163292.65,105201.975,279843,107257.975,168809.25,172217,66449.175,452.7715,853324.5,452.7715,83436.3333
"Q8BMD8",26846666.7,2853695,369622.5,1611780,7551745,1832090,614417.5,701789.2,5179512.5,5371287.5,2309937.5,587861,6656895,12946750,17114500,4755815,3503805,2119097.5,531321,1754205,11006850,13124266.7
"Q8BMK4",11525000,3753570,11307150,23488833,10600200,10565400,3860815,4051625,11811350,8560660,2836858,3908185,7486998,10782975,18302300,6346228,13022675,8518092,9284058,10419240,5679178,11552500
"Q8BN21",448104,535881.25,130630,397215.33,671525.75,243962.5,571612.75,616222,248483.5,893624.5,213759.5,444573.5,89449.75,983997.25,126496.9,778396.75,1737245,182654,1254830,1995677.5,267335,528991
"Q8BNI4",3706893.3,7516072.5,981859.8,2388976.7,9328872.5,1965560,5199627.5,14294475,2328967.5,5454117.5,2551910,5535997.5,1823340,5566575,1522416.2,4028940,2986007.5,1612705,1474752.5,3122765,476135.2,2083673.3
"Q8BPT6",798490.33,2705220,107588.35,408119.67,864185.5,1561782.5,220644,835475.75,60743.8,585395.5,1116720,257805.25,269669.5,1012352.25,350084.25,111906.75,59343.13,41577.9,356578.75,180995.67,2014232.5,47160.51
"Q8BPX9",254045.8544,452.7715,452.7715,452.7715,121151.144,452.7715,1430094.6342,267355.75,201560.5,305240.5,452.7715,452.7715,452.7715,266233.25,97573.0403,313423.25,791054.25,43017.9046,452.7715,321812.25,452.7715,452.7715
"Q8BQU7",44212.7667,452.7715,315663.75,66779.0667,452.7715,452.7715,452.7715,276714,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,19220.961,14429.128,452.7715,452.7715,452.7715,452.7715
"Q8BQX5",452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,98099.8274,253755.6019,452.7715,452.7715,452.7715,97662.814,452.7715,452.7715,452.7715,452.7715,140350.675,86387.1264,53607.123,114804.8797,452.7715,71746.4897
"Q8BR70",2702646.7,3644637.5,1142164.2,2090276.7,1725892.5,676265,3757995,3208442.5,2913947.5,1727410,509292,3452077.5,5107740,2347582.5,1260067.5,4566120,2068632.5,2123752.5,697323.5,1651775,527896.2,2495440
"Q8BRG8",325522.6667,260678.5,110760.675,765859.3333,233735.25,452.7715,43545.2208,183664.075,126096,373969.5,452.7715,217881.5,68346.325,475425.25,452.7715,170938.25,494641,135918.5,326474.75,414069,35707.856,100407.4
"Q8BRK9",1558436.7,1797477.5,531101,2561043.3,1664357.5,338704.8,306570,199165,339202.5,1191437.5,4253087.5,75500.7,950184.2,1358012.5,1319630,314863.8,637342.8,172806.5,268873.8,547906.8,846246,319980.7
"Q8BSY0",23126933,12767500,2058300,8282643,53761050,8316440,8502915,5443225,5167955,24677650,2135730,3003278,3931482,43203125,5387528,4054965,7564972,4035430,2934005,9073332,2251745,7762903
"Q8BTZ5",2487393.3,2652007.5,2782080,5177523.3,2053452.5,455858.5,1783937.5,2090695,1165940,1428090,1055752.5,440666.8,665540.8,2119127.5,196574,729208.5,1225732.5,586125.5,646700.8,1675535,380663,519429.7
"Q8BU14",14222667,8104245,5884478,13858767,14195500,2343005,9644535,10409575,8464068,9914865,9369208,44882375,6074165,7522895,4539005,18478625,7644540,7190102,7790305,15479075,1893082,4250007
"Q8BUV8",2501876.7,1042834.5,968534,3805890,1451147.5,504083.8,1325788.5,832771,1531070,1449525,823323.2,4543142.5,3695157.5,1070843.5,2658232.5,4103210,1280460,2238185,1213022.5,2312032.5,2407807.5,1434826.7
"Q8BUY5",4066476.7,9458292.5,279093,1288823.3,1431590,25131200,1246422.5,4232472.5,521633.2,1307555,8012842.5,404424.5,1303347.5,1983715,688221.2,554184,388305.2,822172.5,246488.8,552954.2,11813375,669465.3
"Q8BVA2",1778620,1912322.5,2802600,2152240,1634787.5,562421.8,1194515,688106.5,627184.5,1299822.5,522123.8,976706,864749,1829485,1520765,1213172.5,1414427.5,591119.2,722767,1396572.5,310216.8,1025403.3
"Q8BVF7",2036363.3,2888385,622648,1190190,2336457.5,839062.5,2163000,2932652.5,2025637.5,1955195,404936.2,378722.8,2164822.5,2818202.5,3171850,3688740,3041430,1329997.5,1015377.2,3485542.5,872063.8,1387920
"Q8BW93",452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,55388.925,452.7715,50487.575,452.7715,452.7715,452.7715,30997.0681,452.7715,452.7715,25807.6489,452.7715,64438.5387,452.7715,452.7715,452.7715
"Q8BWP8",3493583.3,2484057.5,1276015,1694710,2141637.5,2140610,2300542.5,3985525,933624.2,1133880,5034597.5,917517.8,1164365,1587660,1074477.5,1145245,567585,708672,236155,561490.5,1186295,584078
"Q8BWY7",1433260,972972.25,812466.5,833378.67,1018287.5,55979.45,1876962.5,1861440,409815.75,952057,378476.25,3786755,1599920,958959,628002.25,2582517.5,764120.75,1907895,853373.5,964944.25,181339,1413076.67
"Q8BX35",452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,125481.5,92667.5669,452.7715,452.7715,94477.3307,8910.21,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715
"Q8BX90",2250766.67,1004480.75,1481582.5,1393850,1415120,216107,1092807.5,2230607.5,1705715,2279987.5,43403.32,16929150,805702.25,1817625,329807,1707935,3831825,2428682.5,995824.5,2779242.5,249042,1143836.67
"Q8BXA1",3204900,2968780,278314.2,2716356.7,2517265,1128955,725519,5332312.5,1973435,2082105,1071757.5,676906,2690290,3044210,7129825,3925230,1608932.5,2186420,185912.2,1121957.5,2889735,2740676.7
"Q8BXA5",3692406.7,3498480,1710235,3004463.3,5484007.5,512240.5,3537505,2617755,2388957.5,3631385,613806.5,9596017.5,4277925,4072052.5,2458917.5,7270690,4019645,1931827.5,7391082.5,3847077.5,816337,3285916.7
"Q8BXQ2",2252146.7,1919637.5,1146302.5,1967273.3,2602427.5,678566,2193272.5,907106.8,1027597.5,1818972.5,438458.2,877698,1370595,2022885,1672375,2545297.5,1894967.5,1461470,2800492.5,2107217.5,576786.8,997379.3
"Q8BXR1",2065396.6667,221030,3561815,1172290,692446.209,94382.6982,125304.212,452.7715,265572.5554,155449.75,452.7715,355642,61570.177,452.7715,452.7715,88600.8,61246.1779,261748.5,20597.916,452.7715,951135.0833,107440
"Q8BXV2",5248023.3,12685175,10030432.5,7554443.3,4035150,13789475,3587047.5,8563835,1249212.5,3814797.5,2301505,2536570,4921630,3704100,3428550,9092432.5,5392990,2075030,3273192.5,4951262.5,618814.5,2510976.7
"Q8BXZ1",16795200,12332325,13323725,31617367,21781525,6434658,8246820,7235690,16374625,15669700,18634375,5716520,13046750,14604975,16080125,14196575,16451825,6033558,7956070,28026250,7816492,9686707
"Q8BYI6",657765.3333,250449.75,1591905,4405790,593591,219220,335953.25,592474.25,928860.5,3433525,452.7715,306678.75,1315747.5,1485360,610736.75,3681442.5,8415130,1610427.5,274964.25,9493417.5,602956.75,1368153.3333
"Q8BYI8",1574390,1191605,7986032.5,4884436.7,522363.8,978998.5,689523.8,3589080,230552,431352.8,783269,4456707.5,2691235,917396.5,1340405,5260727.5,966059,716483.2,504210.8,1442295,582398.8,533952
"Q8C025",28897200,56495500,5559365,11910500,93383225,15985450,136077500,9984615,8543768,45361225,21461525,4636090,5825080,49634150,9264298,18253525,4231708,6655680,6047340,9196318,10761512,6446543
"Q8C0L0",3970733.3,5371327.5,23459800,16652533.3,2988517.5,7474280,2854007.5,5213550,2343097.5,2190660,5412867.5,514688.8,971219.5,2774605,5384672.5,1501550,2435490,2018925,23271125,1970745,1268992.5,1039280
"Q8C0N2",14444700,4358992.5,994428.5,472064,43955525,1923565,1809950,655481.5,850763.5,20916400,290383,254841.2,837032.2,24398875,879567.5,24059350,1389435,794357.8,306746.2,1665010,155698.2,1414183.3
"Q8C129",21214667,31945925,11537650,10221107,25964875,36295025,16123775,7884465,8182832,23330775,5131522,4498975,3764372,29423800,12479525,10372418,44368650,3779848,5140728,28190725,8471992,4692050
"Q8C145",1068756.7,438926.2,3666730,1624446.7,1337322.5,255323,678116.8,204297.2,1482257.5,1020472.5,201228,342449.5,1289577.5,1253367.5,1650485,239870.8,1468230,323575.8,4705015,2801660,826594.5,1696636.7
"Q8C172",371534.6667,156542.4857,963426.5,2445583.3333,2239290,452.7715,5198030,545015,864264.25,1064783.25,452.7715,1541530,1043682,1408445,598158.5,9450465,971315.75,1007303.25,710992.75,2354510,157850.2365,1864083.3333
"Q8C1F4",235586.3333,214925.5,452.7715,343733.3333,245920.75,134282.825,184660,176044.75,742445,246958.75,441894.25,210324,232081,425546,665194.5,141042.5,416398,91728.4,30738.2729,189275,421866.25,173740.6667
"Q8C3K5",452.7715,452.7715,172409.15,852265.3333,452.7715,452.7715,807408.5,452.7715,452.7715,452.7715,1066244.9235,452.7715,452.7715,452.7715,14945.9067,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715
"Q8C3X8",5604723,4929548,850890,2925380,7302668,1744670,5056635,3941442,2888648,3334718,1795242,11037345,3046658,4714638,3939285,3474678,3726438,1577455,2633642,4854435,1063658,1875013
"Q8C407",4742660,4179015,736818.8,3819590,2493922.5,1142361.2,2170957.5,3850505,1413205,2672950,1450737.5,13222650,8709637.5,3004850,1805172.5,4104712.5,2383690,3304255,1519737.5,2986227.5,1445842.5,2830203.3
"Q8C419",166790.7,452.7715,10938770,993461.7,452.7715,1716926,3544852,452.7715,452.7715,452.7715,452.7715,191604.5,452.7715,452.7715,452.7715,452.7715,70961.57,452.7715,452.7715,258928.2,923329.9,452.7715
"Q8C4X7",259322.8,76118.55,115724.7,556588.3,452.7715,452.7715,452.7715,10548080,452.7715,59942.09,452.7715,452.7715,452.7715,452.7715,452.7715,3879462,452.7715,452.7715,82701.19,63187.03,452.7715,452.7715
"Q8C7E7",2919373.3,1414622.5,203334.8,555399.3,425284.2,2113347.5,293818.8,7790905,1454225,564140.5,50179700,683515.8,758101.2,828324,777212.8,205302.2,3320645,264382,746698.8,258707.5,3216020,843931.7
"Q8C838",7731476.7,13700365,1012811.8,2237466.7,23468467.5,557625.2,1290480,314674.2,1211762.5,8427300,364552.8,404321.8,1303938.5,18685620,2438000,582201.8,1025606.8,683102,152260,2552555,295573.5,717276
"Q8CAQ8",59137067,105157875,7721215,19557333,24042550,217668750,24268550,27503575,12282600,39226275,124316000,7254722,32897000,51418125,14684675,7596632,7043992,15694350,3491875,8709120,236046750,14888067
"Q8CC84",275751.6667,227144,452.7715,278762.6667,129660,208670.25,191899.45,399040.5,91090.725,116715.75,110810.0059,319768,106747.75,220477.75,452.7715,102977.1243,221047.5,219232,195469.7353,177233.5,117482.3536,131512.3333
"Q8CD26",644420.7,759602.5,318153.5,700482.7,539128,337641.8,818082.8,1783202.5,272359.5,509044.8,489250.5,1144707.5,757030.5,752121.8,566110.8,1154850.8,927379,402431.8,92477.2,820370.2,469786.5,458334.3
"Q8CFE6",677159.7,591675.8,3540077.5,1191470,944655.2,2099387.5,717506.8,1584450,579863,1015709,1928922.5,5955052.5,1129065,1160832.5,984789,990703,2137142.5,1375392.5,373155,4803690,691741,903908.3
"Q8CGF5",3375646.67,335917.75,743564.25,4705236.67,299165,31551.43,785846.75,5449490,376380.75,102365.18,1936632.5,1634005,296114.25,143604.5,1066111.25,603988.25,57396.05,228790.75,1446837.5,73462.2,277283,1608953.33
"Q8CHK3",5122563.3,6292237.5,4476352.5,6936380,6983387.5,2029922.5,11031457.5,4689010,5122152.5,6423037.5,1076047.5,2981675,3147367.5,5680962.5,5315125,9130555,5472740,2206110,2301387.5,5944140,718362.5,1284376.7
"Q8CIA5",1027206,684789,1281915,1217466.7,4977930,145596.9,1550772.5,1263549,768956.8,2517535,195728.4,549901.5,2015957.5,1469805,1219425,532604.5,1104890.8,328971.2,644225.2,1895657.5,153339.1,478123
"Q8CIA9",207217.4667,432690,250009.75,402747.6667,334794.25,58902.022,205507.25,246695,177950.75,274758.5,452.7715,256030.5,98350.475,412478.5,428465.75,538414.25,469302.5,109506.925,107730.1886,272005.75,452.7715,79953.3
"Q8CIF6",5178330,5250815,1160690.5,1749953.3,5449237.5,983581.2,3828927.5,8925657.5,2364937.5,4231312.5,1081300,2257022.5,1540992.5,7839092.5,5134075,5891137.5,7143680,1178472.5,3054582.5,5150317.5,2090845,1753196.7
"Q8CIV2",2683160,2404290,903306.8,2408780,1551410,1215290,2399185,2043087.5,1166827.5,862622.5,1606597.5,796108.5,876378.8,1035067.5,949635.5,2403897.5,1073697.2,775072.5,799529.2,1970872.5,667982.8,919692.7
"Q8CIW6",220604.3,604845.5,880549.5,607392,340222.2,1375540,1010306.8,333998.8,127891.8,717042.2,889343,899055.5,341298.5,386013.2,192214.2,38453850,256919.8,1939175,152563.2,321604.5,271884.5,137281
"Q8JZN7",6333573.3,9017600,629674.2,6056136.7,1841582.5,6440222.5,2440457.5,1911227.5,985059.8,2072467.5,2045155,931511.8,1236072.5,3069387.5,811460,1165505,1038925,1401955,781344.5,1425962.5,3421357.5,987762.7
"Q8JZQ2",17463600,34049325,2292592,6001290,7446360,51187925,3661948,7485712,2711315,8774400,22574225,1947165,6875600,12361625,4287270,2123645,2668605,2994690,1439728,2147782,32694325,4079200
"Q8JZU2",145964333,170853500,1795712,20782167,66845650,2446130,15353200,43959450,11147800,105108250,1160058,10289750,17868275,131793775,36920475,7911648,6461050,6281805,2281040,12911000,2913640,11686233
"Q8K021",8678310,4286958,17250775,21052300,4440038,3293210,8390048,14372350,4684300,3163442,2249872,6592022,5003825,5005140,1077880,3806290,5132428,3838422,6741158,3033910,2178790,4516097
"Q8K072",680987.6667,328946.75,28584.0615,633830,589062,452.7715,193358.75,409484,445477,607398.25,452.7715,932397.25,188082.75,526514.75,226089.75,887893.75,913773.5,525306,1188857.5,1638157.5,173079.25,1026417.3333
"Q8K0C4",13271133.3,2927082.5,5089032.5,7828126.7,8512722.5,1224892.5,55177725,19229700,1641130,5515617.5,490217.5,1718325,3011577.5,3443882.5,21010375,10414975,2979195,5426260,16143250,3372307.5,1830952.5,6012543.3
"Q8K0D7",6528756.7,4600362.5,6876915,10363100,7664980,1687260,3540212.5,2126815,2001975,3596692.5,1678795,2698887.5,3289975,4527695,2731535,2609980,2269420,1069715.8,3387445,3271970,896679.5,3073193.3
"Q8K0E7",452.7715,452.7715,119917.9265,452.7715,2218971.0512,452.7715,199714.5,63896.9544,219188.25,1595225.1109,411382.25,266562.75,399048.75,452.7715,280488,851115.25,452.7715,960387.75,44428.8711,89729.725,452.7715,739845.3333
"Q8K0S5",775827,79001.98,1008365,2415747,379274.8,16040210,103267.5,452.7715,108240.2,267975.2,452.7715,452.7715,365191,348834,91603.99,169339,604491.2,102409,138578.2,587182.5,452.7715,383359.3
"Q8K0T0",1897066.7,419410,26757025,32987433.3,980228.8,433231,654695.2,690000.8,855824,2744822.5,239018.8,557191.2,326101,1119240,673094.2,1472091,2597135,488501.2,5006970,1512767.5,567024.2,226028.3
"Q8K0U3",75357.8173,452.7715,166317.328,274661,130915.1521,452.7715,86181.3,452.7715,78190.8,95744.18,452.7715,86698,452.7715,99797.6876,28477.9219,452.7715,452.7715,74155.8459,452.7715,452.7715,452.7715,452.7715
"Q8K1A5",1855393.3,1813402.5,1026528.8,3478203.3,1555072.5,1391062.5,1822270,833488.2,1647135,1106432.5,921286.5,5780005,1214415,1109102.5,1469527.5,4241640,684136.2,1463997.5,2899855,1637515,776417.2,843925
"Q8K1E0",3514940,3511965,2153297.5,3457156.7,2516412.5,1023801.8,1477082.5,2349077.5,2549182.5,2611045,1840067.5,18130000,3064742.5,3152825,434002.8,2396395,3190747.5,2524032.5,1154950,3693792.5,825762,2723213.3
"Q8K1G2",930650.7,173528,196110,367030,557123.8,172904.2,2090747.5,144921.3,559136,501032.5,1228560,194615.8,434612,767958.5,536065.2,224761,760604,285101.8,123788,448556,689086.8,754050.7
"Q8K273",6246273.3,10693382.5,3184555,4590560,8684952.5,2186397.5,4171632.5,4082102.5,1840087.5,4234127.5,4713905,6590447.5,1820727.5,5696272.5,2636252.5,3734790,3024035,2059727.5,952131.8,3717765,1777330,1816536.7
"Q8K2A8",1798493.3,1718700,582829.8,1598336.7,2344335,893729.5,2569995,1669352.5,1152912.5,1196997.5,4240920,11336700,2175315,1012011,1246490,1536847.5,1144725,871263,1324051.8,1510045,773353.5,784060.3
"Q8K2C8",6374643.3,14030675,1826065,2205416.7,11152350,1007113.8,1851927.5,3668722.5,1053131.2,7178067.5,644459.2,1602602.5,1168692.5,6685185,534015.8,2580100,1376140,902375.8,789628.2,3779852.5,650762.2,2025283.3
"Q8K2C9",124352000,17020700,34613400,75312633,22677725,4683365,34768150,63251325,37335625,15460175,5652152,12244200,22965300,16881725,12092550,26941150,13063525,13603825,29080475,18379050,3538282,16938167
