"Protein1","Protein2","imp_euclidean","imp_mae","imp_absdiff_std","imp_reldiff_mean","imp_pearson_0","imp_pearson_1","imp_pearson_2","raw_absdiff_max","raw_reldiff_max","raw_logdiff_mean","raw_logdiff_median","raw_pearson_3","raw_pearson_4","raw_pearson_5","raw_pearson_6","raw_zscore_prot1","raw_zscore_prot2"
"Q8BXA5","Q8BYI8",14743131.0331372,2586904.05,1785475.69742774,0.474919099245302,0.20209415727013,0.203911135223614,0.205947307028079,6886871.7,0.872275599945095,14.4429955730776,14.6181427810871,-0.792552240264033,-0.654902600945907,0.609365800666088,0.748448273202782,-0.210301156065801,-0.183938326640777
"P70126","Q8C0L0",39746878.5923779,5441676.37257273,6495991.20952605,0.980883309413607,0.402473779918478,0.397519999561868,0.402072010197463,23103240.75,0.978652341486039,15.6052027593,15.4383594995768,-0.211229292464114,-0.647346676834119,0.99993786070153,0.755688730469492,0.255908914660334,-0.198746187528388
"Q8BX90","Q8C0L0",40376756.5758817,5082191.27181818,6948027.10020628,0.468721236683099,-0.20675561185565,-0.174533925240673,-0.259624663253015,22275300.5,0.943798146959313,14.2989471768837,14.2687484875274,0.0761388345261787,-0.647346676834119,-0.0238779467113843,0.755688730469492,0.0590580780552075,-0.0880568183718419
"Q791T5","Q8C0N2",72426773.9596896,11994072.2090909,9725240.55967128,0.708893654790325,0.0723940923879963,-0.191149969568014,0.263738916133848,40726107.5,0.974491121480581,15.9851436936967,16.0729876695621,-0.629996989310494,-0.78341995652521,0.818509351267018,0.626463320153318,0.0698006175997477,0.104213912429673
"Q8C129","Q8BUV8",87643547.2630173,14086830.5272727,12276618.3938754,0.664759248509798,-0.395071427290877,-0.45156246006645,-0.382773296819509,43088190,0.97260347783205,15.7208703522502,15.9344209820283,-0.739420326261591,-0.707137696709858,0.659745999964097,0.707215640262586,0.0573812332947252,0.568228909363217
"Q8C145","P17047",240978893.75922,40115853.4818182,32098307.6761305,0.897886181508377,-0.165401980673399,-0.132240932077327,-0.185964449545041,152375702.8,0.997325678047495,17.1936158506466,17.2148531218773,-0.686775007366239,-0.68067174368683,0.725502986161204,0.729967994495674,2.11012957653268,0.516614593463017
"Q8C172","P35564",377183786.345908,76137493.4614318,25880331.8171652,0.962113201000515,0.28535808098438,0.400693374763416,0.217590169482592,133749083.7,0.993251482257714,18.0942679191342,18.0530693256236,0.140356450321708,-0.702621049289124,-0.048412003631447,0.723869451908676,4.85636696238006,0.49949253730904
"Q6PA06","Q8C3K5",44810752.6694235,6372957.94868182,7117464.14384292,0.965849962845005,0.575646692294024,0.561518690413683,0.589385957718257,35436810,0.940689796870757,15.7558857828035,15.2775100816561,-0.690133649220068,0,0.714198879509219,0,-0.110328777600426,0.522764107595443
"Q8C3X8","Q8BU14",45303412.694045,6810785.45454545,6848654.92618245,0.434725134331479,0.821381043077131,0.842507911511679,0.78631677106938,33845030,0.747336745371595,15.3328984268836,15.4948394024527,-0.791168713961077,-0.75541751469524,0.611542166571983,0.648591777595555,0.104702334959901,-0.174324850309925
"P70227","Q8C407",21563949.3607746,3343898.86363636,3155135.78881555,0.404789699418091,0.0922643603583451,0.343572897444821,-0.0352313830545373,10278960,0.804823447850386,14.3671092734696,14.5571882368865,-0.58065235676262,-0.624843937305362,0.819489169549516,0.78411288808134,-0.195355545172832,-0.14461601866124
"Q6P4S8","Q8C407",19280097.7861811,3048882.25545455,2756951.08669094,0.754152849209803,-0.256614008852597,-0.358577763651626,-0.175628278416415,13005950.75,0.967751526362037,14.6954086720581,14.7525957780191,0.211546116342306,-0.624843937305362,-0.104684864199421,0.78411288808134,-0.0999795419375554,-0.168159926399678
"Q8BXZ1","Q8C7E7",73192246.9829419,13292997.5045455,8173187.31636124,0.781367084320847,0.107385664748371,0.214578061539447,-0.0151541968447673,31545325,0.981707061076545,16.1499029422843,16.3900891735149,-0.706398814296698,-0.736116051036782,0.703661414684851,0.675649391154376,0.0470147014164003,0.271218730641547
"P18052","Q8C838",34066074.1000637,5910466.53181818,4220932.0538386,0.612739165134695,0.16167299233809,0.131990753385774,0.226566117862994,14433185,0.884200785475845,15.1511704203813,15.4685922455858,-0.790766334440801,-0.733754684120603,0.599983553848633,0.68048048363824,-0.110677277637533,-0.114815532433834
"P47740","Q8C838",137524567.123527,21384397.8727273,20059652.1430155,0.732486210787813,-0.187226569933801,-0.0255810762340517,-0.356145317693705,67430850.8,0.990753062621068,16.3610338241284,16.4894076038505,-0.700843703551064,-0.733754684120603,0.715604064818897,0.68048048363824,0.195381804600471,0.971513827387299
"Q3UMR5","Q8C838",77169546.9964667,9016226.73636364,13762114.3382286,0.597151780903969,-0.111322299867949,-0.112864503084795,-0.11261252623287,67480701.5,0.991315837412583,15.2971891102464,15.4207755385295,-0.682323708552231,-0.733754684120603,0.729548425301579,0.68048048363824,0.107979864054614,0.337777258638404
"Q497J1","Q8C838",35502858.2698437,4281149.08975454,6242201.38797594,0.905292878287664,-0.178801078446707,-0.0256783341485155,-0.359095632945702,4001810.8,0.864105643355985,13.5197795937494,13.7802211471057,0,-0.733754684120603,0,0.68048048363824,-0.223322835426069,-0.418209663424318
"Q3U284","Q8CAQ8",374424240.065759,47027521.5045455,64504608.8606677,0.854329097581786,-0.414894256538523,-0.556596287762911,-0.25252406924548,235609836.5,0.997713540533972,16.9111768838752,16.7598903415017,-0.815451592022418,-0.765160381827798,0.599435789796347,0.639348418615332,3.4565928286381,0.838883523591068
"Q3UN02","Q8CAQ8",362944900.073072,43460588.0454545,64022333.0342994,0.580537058090802,-0.123496957523028,-0.184883618006031,-0.0875240736911211,234669190,0.988395796538274,16.5081359130827,16.466711273658,-0.663708416350518,-0.765160381827798,0.736327482743422,0.639348418615332,3.38553358511493,0.756896567551616
"Q80XL7","Q8CAQ8",376314948.182696,48045292.8310136,64254195.7013323,0.973441925150242,-0.381814763811294,-0.443663755905596,-0.33107789820794,235999320.15,0.999598212458857,16.801400721162,16.6732739919655,-0.0297411942096201,-0.765160381827798,-0.20767557511577,0.639348418615332,3.2902657750833,0.169835629925477
"Q8BXQ2","Q8CAQ8",373415204.003984,46605826.0409091,64544786.4665643,0.803893489485973,-0.496968056086381,-0.588392811211687,-0.45530455009577,235469963.2,0.995124856911529,16.8339369785366,16.7818096109718,-0.700700250357225,-0.765160381827798,0.715457333525098,0.639348418615332,3.45596107487688,0.831676579129937
"O88186","Q8CFE6",9657813.47275284,1486287.28003182,1425008.19361648,0.881703901276367,0.0485353200384328,0.118162154391196,-0.0596928154772043,1049890.9,0.931564300787434,13.2517150312238,13.3869131974439,0,-0.773960888939824,0,0.636910992672134,-0.251405868287865,-0.30210572369359
"Q3TXX3","Q8CFE6",7443888.41556759,1035925.59090909,1202315.08662575,0.387206887260616,0.308162015683954,0.457060406212382,0.158363497136656,5290642.5,0.827415940463064,13.1119025722994,13.3036151776397,-0.645957722295305,-0.773960888939824,0.758831254714594,0.636910992672134,-0.225781455120512,-0.243721274074574
"P35917","Q8CGF5",7435956.60413796,1016617.80049091,1216481.36533524,0.562031801504798,0.364450837882658,0.35606349552791,0.277840813356824,4578734,0.950123658735042,13.0471738527137,13.0700730418125,-0.424200741553312,-0.774988367893054,0.432439841727961,0.67372917570534,-0.226195298425392,-0.244135888347185
"P97363","Q8CGF5",12570009.6865686,1742483.64136364,2036124.44064243,0.53184522416242,-0.108556200818737,-0.136732826909029,-0.144358692363904,8679916.75,0.95800734970617,13.391562166087,13.7726241209386,-0.698793684722448,-0.774988367893054,0.72471286292739,0.67372917570534,-0.206283235348821,-0.189850169229424
"Q03146","Q8CGF5",7915519.40013203,1018413.092,1345663.27685394,0.471046001693646,-0.0663826603038654,-0.119091725857963,0.0720535831630771,3541509.97,0.89544828691398,12.7683388755772,12.5907387801541,-0.0339993953618852,-0.774988367893054,-0.480064506192178,0.67372917570534,-0.239524970941851,-0.261019339610545
"Q6P5F6","Q8CGF5",8745519.99907937,1367902.61590909,1267041.17728984,0.550062436588059,-0.107655852569376,-0.184059636651755,-0.0389979889661071,5180891.8,0.950350709422573,13.6556612466388,13.8553228774301,-0.730353329557435,-0.774988367893054,0.67802996624368,0.67372917570534,-0.222950456974012,-0.228353805638116
"Q6P1H6","Q8CHK3",21080005.4128565,3689087.86363636,2566926.92429027,0.573511094680077,0.106855865842707,0.291166867961515,-0.0538917475753893,10658190.5,0.956941596442403,14.5942137929657,15.1541632454965,-0.720205137895512,-0.690905614468341,0.700014399572771,0.691220494616149,-0.0912385251346246,-0.173261363388346
"O35704","Q8CIA9",24723092.3365075,3160327.65740909,4218479.5560799,0.781900940433261,0.386029742256768,0.321342513596296,0.533050800223762,18889819.03,0.979254893515442,14.4555395491775,14.3927825109223,-0.753318193617577,-0.537719745435916,0.640141530500658,0.210634543478477,-0.160385598329969,-0.034264519621058
"P43407","Q8CIA9",2240468.34453698,295465.587281818,375324.121198833,0.393734623388903,0.00920017281787603,0.0754175306925499,-0.00878631681691864,1787230.25,0.813026051807922,11.7494771120927,12.1356004200967,-0.615842668367609,-0.537719745435916,0.783507980421988,0.210634543478477,-0.277248588631873,-0.289807738284654
"Q8BMK4","Q8CIF6",36816739.6341503,6234922.19545455,4768450.82549991,0.453554226494138,-0.0500172350765155,-0.182990061638239,0.0837751177824529,21738879.7,0.861328252539623,15.1759359491434,15.5321165935992,-0.679076715373061,-0.722800276891692,0.733985447725434,0.683910517073498,-0.186159851119316,0.0138142522531912
"Q75N73","Q8CIV2",5787785.52396564,1026849.3941,684278.928767966,0.606929993515372,0.32486537947261,0.320835311688643,0.378395994339878,2447847,0.887630965404271,13.4918819132704,13.5304050566338,-0.415247357506177,-0.708388988063943,0.250213248373584,0.75917591966061,-0.247948423478107,-0.247651859194176
"E9PUL5","Q8CIW6",38927019.4493927,2425519.18272727,7936920.88935765,0.647859761152512,-0.0419774722826064,0.00341734774345567,-0.0978286294825726,38377508.8,0.996037330850307,12.8867325983735,12.6335020950336,-0.712573566778942,-0.731543857881604,0.700599883571831,0.681695526949976,0.0842773835504593,-0.100876600394472
"P54761","Q8CIW6",36638637.16235,4101776.78636364,6647792.29040809,0.643158144733322,0.200978379989669,0.157417751450373,0.296467959270261,33260027.5,0.959026204774495,14.5331329206478,14.7276788028466,-0.701214939131893,-0.731543857881604,0.771447471620624,0.681695526949976,0.0248495514886375,-0.124457591499931
"Q8BGY5","Q8CIW6",38516785.8757316,2265486.90697273,7893119.31031859,0.855204757456383,0.268631288774234,0.0785275253542605,0.425138029128558,38371191.23,0.995710105941701,12.6424118446989,12.4346682274786,-1,-0.731543857881604,-1,0.681695526949976,0.614565985186723,-0.10646638192298
"Q8BH31","Q8CIW6",39103958.5840732,3121285.86363636,7730653.90980231,0.571432047135807,-0.132315947139492,-0.0795681171168594,-0.193232189561721,37801737,0.966648922569686,13.8530892456494,13.3508263758012,-0.717825349996527,-0.731543857881604,0.698752098385913,0.681695526949976,0.0723108140389867,-0.0989105192647552
"P61166","Q8JZU2",279154074.741122,33264217.9103864,49352082.5729864,0.546997915308694,0.196269263456978,0.316046981497649,0.07569370075164,166207965,0.94705913910011,16.1970006963043,15.9003821427394,-0.572555534108182,-0.682742851868127,0.390824891289907,0.805498506103982,2.54022712712302,0.392892403267665
"Q8JZN7","Q8K072",14618547.7699607,2055376.96873182,2342893.51272749,0.557218776903679,-0.258913095222299,-0.0910419908869633,-0.42619027217907,8688653.2,0.929611051645297,13.4046200634817,13.8623852697779,-0.692076401378853,-0.205984966988995,0.762596286395869,-0.00259561966036635,-0.20965441754886,-0.167921949268792
"Q8K0C4","A2ARI4",66017340.7363108,8284355.17,11378643.0431485,0.792911377355467,0.522991804093413,0.365219547536081,0.707996356145681,53886775,0.980608969241991,15.3016924495878,15.3284790617848,-0.683628020659381,-0.780104875245788,0.731101001180875,0.661259630562772,0.00435807118424019,0.361093248277666
"P17809","Q8K0C4",410563856.675815,25087360.5409091,83860386.1168043,0.421359459175577,0.00648155523013305,0.0509281598145088,-0.0353163456455897,407740873.3,0.963022296532746,15.3717936074695,15.3893770724209,-0.718657348367594,-0.683628020659381,0.695229618874436,0.731101001180875,0.417419043344848,3.74048829561872
"Q8BG16","Q8K0D7",16698919.8282073,2981261.12863636,1946088.49247894,0.720112222436232,0.4402884638783,0.244725997718763,0.546188850636732,8550826.67,0.985764228129116,14.6987133260569,14.7766157140873,-0.563773965192353,-0.504919323986995,0.825901525168699,0.885106322191014,-0.141084752624203,-0.194364028273761
"Q8K072","Q8K1A5",7928100.16843537,1284170.54145909,1099063.74888761,0.555527334721702,0.369309201975434,0.527186007122252,0.242703346970089,4847607.8,0.808140467133627,13.4273484350855,13.8415030083262,-0.205984966988995,-0.79076182994467,-0.00259561966036635,0.600121273642272,-0.237601429335381,-0.238975885923427
"P48771","Q8K1E0",359096067.743222,56650164.9727273,51498755.3499314,0.854407991544894,0.136325315887884,0.305282269449073,-0.0106338948155133,205551060,0.982953740816671,17.4168110543443,17.597054675318,-0.765463353881097,-0.723653508054394,0.811828136114397,0.690198361700313,0.572249211668521,3.31435419902843
"Q62371","Q8K1E0",19900635.2157898,2495411.74090909,3431402.62432713,0.606470467804016,-0.13774343596754,-0.00362059257159969,-0.251697416314816,17781662.5,0.962297744588764,14.3551603906601,14.4160521993538,-0.627416361800079,-0.723653508054394,0.770322045862185,0.690198361700313,-0.104028427409637,-0.16926140536321
"Q64487","Q8K1E0",19841120.4197958,2306523.74090909,3545989.54409664,0.489841652818708,-0.179316084662552,-0.244804565584992,-0.134211087756709,18037434.3,0.989840541499597,14.2476824155091,14.4601628405888,-0.412521097329861,-0.723653508054394,0.611139551793227,0.690198361700313,-0.0957010500391646,-0.170077688913456
"O35516","Q8K1G2",4662857.27288826,829487.418181818,547936.279268289,0.454520328176232,0.0495070845189667,0.17423969613796,-0.130912960488439,1976020,0.824613525719382,13.3395547663621,13.3908919272271,-0.679625531382993,-0.818267008634133,0.732451903423184,0.586005168269904,-0.256955099171353,-0.253075182647905
"Q3UJU9","Q8K1G2",49001102.2683479,6373562.87272727,8277618.62515071,0.704889271505779,-0.0959568079784329,-0.15991406111669,-0.0730314689642167,37737047,0.990887116338279,14.7950359489031,14.9720473980663,-0.665859825283179,-0.818267008634133,0.762953268981604,0.586005168269904,-0.0390758173043267,0.190123554033685
"P54830","Q8K2A8",14437639.5357813,2068696.27231364,2279317.49642598,0.872718638855713,-0.161896931773062,-0.181973815191374,-0.153883663051012,4805897.7,0.962508076341076,14.4385331412954,14.2428306798567,0,-0.605605412541744,0,0.791369744117094,-0.177299572242871,-0.27768945499243
"O35445","Q8K2C8",21281975.6937433,3000597.35943182,3403498.40160249,0.766811703795388,0.663269563392468,0.738127925985022,0.568547055862471,13266022,0.912855092974433,14.5180546590531,14.3443485965901,-0.730320965392409,-0.735234634732765,0.439182053505581,0.68864782058748,-0.0765282068344916,-0.162295130720156
"P16092","Q8K2C9",181375201.556622,27566104.3863636,27118746.7000794,0.921721323830661,0.0207829463942212,-0.0596504853240659,0.133902532869502,123734803.3,0.9901224187032,16.7607269485358,16.6578876355008,-0.655444767158578,-0.82731179288053,0.737166215552648,0.860242744010436,1.51477665531261,0.317023135426127
"P48771","Q8K2P7",369064200.97562,58905542.8147,52167300.3672254,0.927449446464896,-0.134631710040254,4.4518714813516e-05,-0.213069717011174,208801228.33,0.99834238804534,17.2064250233654,17.6003041798996,-0.765463353881097,-0.519542475906065,0.811828136114397,-0.0654752102739743,0.0991378199569693,3.6976135082973
"Q3U1F9","Q8K3P1",10273904.3156282,1156600.21137273,1860146.38732157,0.840769513980241,-0.0529503264721551,-0.34551194290227,0.30391367746729,4396765.86,0.993534276025893,12.9315451443975,13.2093365257887,-0.75711615409172,0,0.65573792313396,0,-0.282805193754256,-0.227420461390435
"Q78IQ7","Q8K4C2",13302241.7265178,1222194.33729545,2559180.77261362,0.608626031851146,-0.142289344731981,-0.16324127287283,-0.0902133418415812,10318722.5,0.977594346845276,13.1009360007867,12.5160514749962,0.359398834193194,-0.438915080473492,0.0579891296486736,0.200924994940859,-0.227444926483043,-0.171735746872053
"Q5NC32","Q8K4X7",17790982.7030784,2701644.54869545,2662394.97152065,0.873790888663184,0.256186218784277,0.370759468895747,0.219435541908172,8938843.38,0.989119030850588,14.6688748124138,15.0937047038745,-0.101308528453519,-0.710456688655166,0.979134266140681,0.770804347797689,-0.0232570805272753,-0.225320738206117
"Q63961","Q8R087",32759212.1841962,4438997.98181818,5392176.63552862,0.619735739839816,-0.0941749285976765,-0.30691014459575,0.179822344180811,19371056,0.970229158609946,14.5037464357149,14.8088509770428,-0.722916192348338,-0.79316254955747,0.710326718137941,0.60564468041471,-0.129768488209486,0.0298100826191304
"Q8C1F4","Q8R087",1770597.60247397,316977.570331818,205002.295755483,0.431791316370743,0.120380232649064,-0.0836022051220614,0.394936625493804,818371,0.803668781930354,12.385504246869,12.4944894604926,0.0712251263858406,-0.79316254955747,-0.0544953150767496,0.60564468041471,-0.276926951468098,-0.279887381990836
"Q8BH31","Q8R090",11213329.1638749,1584790.76000455,1789926.26018122,0.85049753951855,0.143794639470498,-0.327083163146617,0.516400989397313,3687850,0.96271324246907,13.34213379696,13.1024524642454,-0.717825349996527,0,0.698752098385913,0,-0.274469503553161,-0.277332292219343
"Q64676","Q8R092",6407455.75966594,883744.506181818,1041707.37392409,0.813437692954641,0.271402908516098,0.320253059021198,0.217916134775039,5368082.7,0.782659948129166,13.1908025792558,12.8431324267446,0.156968241482496,-0.670621204668582,-0.0535911606773659,0.738409128876492,-0.221679557076172,-0.239965339884
"Q3U9G9","Q8R0I0",79949818.621167,6689437.84818182,15677872.0228317,0.654091490843887,0.034366522059752,-0.0836087533767588,0.16778734677386,77071805,0.975061020851381,14.7095709483617,14.7094913377848,-0.722759955506244,-0.721853119618184,0.688764889269659,0.695024501878274,0.449584639268785,0.0155515601519883
"Q5HZJ5","Q8R0I0",82582376.9457413,5139794.46801818,16839704.521528,0.915578876875045,-0.146928732332997,-0.223809776422039,-0.0300403155632196,3385765.53,0.978979416839286,12.88413649907,12.5092573827702,0,-0.721853119618184,0,0.695024501878274,-0.256923213244374,-0.784893203761465
"Q8BYI8","Q8R0W6",10733471.983916,1413689.9,1799494.87730137,0.443200660440289,0.417699691590395,0.287915692750311,0.505008525982416,7337351,0.849750321782516,13.4686873336324,13.402228027994,-0.654902600945907,-0.630907038776242,0.748448273202782,0.77025497407548,-0.224632890473345,-0.191380949394571
"Q8K2C9","Q8R0W6",180808119.680141,27623376.3818182,26887354.109467,0.941565553360176,0.613095422879754,0.708735481210411,0.654644753420875,123540275,0.98702938890641,16.7744726251047,16.6589520712414,-0.82731179288053,-0.630907038776242,0.860242744010436,0.77025497407548,0.310571725911513,1.50869014597337
"O55003","Q8R1K1",27128136.7750418,4712912.12727273,3352623.86428829,0.612580883118361,-0.300443822666342,-0.334632961834138,-0.303708843734315,12283478.5,0.976086068000821,14.9837047111549,15.1626390917887,-0.742976320271749,-0.694371044214931,0.659039546996265,0.721196362395965,-0.102177114401383,-0.120111560554183
"P56135","Q8R1K1",583393617.458548,90266193.6363636,85570924.1167354,0.837002460195549,-0.46023952303279,-0.431179380271183,-0.52870377694875,364697693,0.994740921224893,17.9086290215783,18.0202046702508,-0.759506978010831,-0.694371044214931,0.645208486600094,0.721196362395965,0.886664691420949,5.66249518534901
"Q8R0W6","Q8R1L4",3130801.19728322,497830.964995455,444641.398070979,0.623074066031417,0.01177619148916,0.143788698438657,-0.0795229949388259,1905342.05,0.915790075247363,12.4284966237731,12.5967644363555,-0.630907038776242,-0.287942051757439,0.77025497407548,-0.259246974040412,-0.271896495524444,-0.259422174438925
"P00405","Q8R1V4",2083418246.07036,268285903.727273,354011454.167939,0.737726868797148,0.147616707220991,0.0572158101780471,0.241637366866647,1081491400,0.986855169469476,18.6784592598,18.4257877335345,-0.781686144945791,-0.696211861675457,0.616850624877635,0.706833063209031,0.832785107137218,23.3174116753622
"P70387","Q8R1V4",99369295.576076,17572972.8545455,11833025.1539351,0.712624695189419,-0.0139277308002048,-0.110074854178077,0.0732475929921982,41583767.5,0.963681149203335,16.3955375835663,16.4946944835133,-0.75487284599341,-0.696211861675457,0.651715043111144,0.706833063209031,0.661479181421433,0.0894854093390931
"P70423","Q8R1V4",109184930.62539,20216675.4300364,11539737.3451984,0.967191635726496,0.0393233797307599,-0.117523575270486,0.173136720244803,38502199.75,0.991341053391988,16.5157661663391,16.4004118905434,-1,-0.696211861675457,1,0.706833063209031,1.14981362872263,-0.355279267043588
"O35166","Q8R2N1",38526928.5341065,6556179.30129545,4948312.41938271,0.831306677910006,-0.264200094836895,-0.0905460528062663,-0.425727270111397,9336687.95,0.995627060735036,15.2400566814409,15.609644663843,-0.681009374172547,-0.180705476964184,0.726728389441827,-0.268078312554807,-0.228805372951365,0.0131914138140781
"P97449","Q8R2N1",366973260.365748,46156029.8922045,63174014.265233,0.973851313167442,0.169501069368544,0.191069439034797,0.227977636240463,313346334.25,0.998801497719678,17.5601587743302,17.46996514893,-0.690482910790709,-0.180705476964184,0.724469357534651,-0.268078312554807,0.503390663312843,5.46242742181063
"Q3UN02","Q8R2Y3",34068757.8395504,5311788.04090909,4954099.46185957,0.730158920044158,0.0443270843408391,0.0949706315196524,-0.0414023954282342,21547548.2,0.969027397230161,15.1787239420919,15.1772903623839,-0.663708416350518,-0.74181281364975,0.736327482743422,0.675766156178325,-0.111527075778237,0.0355681277561513
"O08715","Q8R3H7",17415918.236908,2592823.30454545,2657870.72061964,0.519149698329002,-0.324737821538457,-0.268502229856392,-0.404747602864145,9490347.5,0.935825350910738,14.1392971471682,14.3319048399955,-0.730898895394282,-0.741211512526793,0.678791837547455,0.673675089093907,-0.168197290566654,-0.157690836667941
"Q8BHK2","Q8R3H7",12083409.8786748,2062365.36359091,1543830.45835803,0.797948651912936,0.243980877331677,0.336854327340439,0.139066786346433,6801687.5,0.965127115081654,14.2137989554668,14.5801060582389,0.0128716212455014,-0.741211512526793,-0.313584000838399,0.673675089093907,-0.150316021431884,-0.225117178752685
"Q8R3L5","Q01279",108069894.240859,9622760.02727273,20934917.3406274,0.642554900930807,-0.125811808332417,-0.606334476191806,0.386004406763973,102017755,0.994326599616208,15.0148079888252,14.9076058362013,-0.711221978093922,-0.731931476483451,0.701641943942205,0.683014036470383,0.77791343287677,0.221549232015756
"O35445","Q8R3Q0",14032334.27131,2405385.29579545,1778879.62486534,0.775244671954842,0.42528478177072,0.298127081784998,0.530116015851234,8638577,0.955086829924968,14.5221034998176,14.5760003810459,-0.730320965392409,-0.649412023524585,0.439182053505581,0.755324529050435,-0.15602433178141,-0.190390357355141
"O88967","Q8R429",520064562.843226,63495355.4454545,90897201.1610653,0.771245648745162,0.745559246989984,0.841105563800576,0.658500972392644,301951420,0.967367339717064,16.7361289155149,16.4471564700436,-0.748736162591471,-0.772881703556791,0.664131807269731,0.635763433601271,4.98778916497491,0.781672005299196
"O55022","Q8R493",340952144.421302,58814096.9487591,42719065.7816897,0.99899784744446,-0.0825160442381287,-0.366357385948515,0.274914308305362,96879843.17,0.999604680265771,17.7127135586572,17.7863767992553,-0.728039824108793,-0.946110734275992,0.686105734848689,-0.374069915709948,-1.11666690548805,3.70068776989644
"P19783","Q8R4H9",1245351536.86127,157882147.886364,213468270.230673,0.966897246705959,-0.390254914611067,-0.44075572114547,-0.357502209765731,745249213.8,0.999506601777415,18.1590981839032,18.0428878928384,-0.781591045354906,-0.703488151768266,0.617859595402181,0.708917251757047,0.907212761830979,12.1768339594116
"P59268","Q8R4H9",4042300.15925298,674223.729754546,536803.779398608,0.594345088982473,0.512074787742085,0.633197625139412,0.421550301132014,2084663.35,0.948720627946042,13.2082774973172,13.2461684522214,-0.354208674044509,-0.703488151768266,0.00941363417977103,0.708917251757047,-0.292306617641565,-0.2607915565456
"P60202","Q8R5J9",194379499.33882,35883132.4136364,20732284.3797803,0.823603563103488,0.0871557376777462,0.0388808345014498,0.127288950160228,110799627.5,0.990562262205128,17.2365671828269,17.3309279508319,-0.643620455236698,-0.745524116578628,0.764624186192367,0.659944981786538,1.29306873602772,0.373627224344678
"O35379","Q8VBT0",77522425.2902393,12983837.5318182,10226893.2626465,0.645924114887937,0.193716097267176,0.148970681126872,0.239669633177654,52105200,0.938097689709967,16.1535647418935,16.1056097044056,-0.730266175771617,-0.774057027842182,0.687867622827771,0.629927374691524,0.449889880252542,-0.052626525560659
"Q80XR2","Q8VBZ3",37089019.5849337,6454011.80909091,4568675.30169068,0.620010207615889,0.193059081620708,0.282752547982496,0.153130439329367,17989192.5,0.909197117057872,15.3926895498334,15.5346525786697,-0.674438404795522,-0.68902599750492,0.73289487300537,0.713218770317254,0.0601590674822088,-0.11977567795635
"Q80TI0","Q8VC65",9619178.63139187,1149155.21691364,1698613.44345522,0.443612813889532,0.194395094164132,0.262793456517351,0.182423841673124,5114696.3,0.933354405976762,12.8621056313144,12.7662882535376,-0.766716509181966,-0.470550296002672,0.681541886035335,0.131860675833111,-0.243977087098904,-0.24853487197304
"Q8R2N1","Q8VC65",8942601.47440723,1148991.08912727,1521454.89023448,0.64797365716857,0.0378526342246274,0.197278209424788,0.00413852666470953,5293227.3,0.971391361610446,13.5319954223306,13.4766228364068,-0.180705476964184,-0.470550296002672,-0.268078312554807,0.131860675833111,-0.234720851336463,-0.240396815104443
"Q3UVK0","Q8VCA5",98727237.6558347,14235269.9945727,15505018.8284416,0.885658251792277,-0.0657603301759935,-0.0710246629291465,-0.0544093414252158,64611440,0.990236494960328,15.9116187065514,16.0444468502923,-0.660838574242301,0.122420309958434,0.487580714179389,-0.225908350139439,-0.175197156622006,1.0248402689548
"Q8VCA6","P17809",415099614.428373,23983372.2909091,85187825.2816595,0.683564419987855,0.301738383973362,0.361088966395043,0.264855356529887,413863750,0.991826718279405,15.4111734858749,15.2704164408451,-0.748445904577741,-0.718657348367594,0.683781590323796,0.695229618874436,3.86460577685407,0.443607519011865
"Q8K358","Q8VCA6",9383750.6201837,1786766.10909091,899975.930806658,0.501286995713442,-0.046233646606309,-0.284876325091483,0.093981615833983,3959300.8,0.699726573130116,14.263500701125,14.3483205216596,-0.752565598375979,-0.748445904577741,0.67470083911,0.683781590323796,-0.230752777435875,-0.205503208507962
"P83093","Q8VCD6",5275943.55285287,869158.10115,714015.299919053,0.59343351231237,0.358331400479888,0.12649173080613,0.570949310559316,3412636.2,0.888876962531993,13.3438185603681,13.4970869701414,-0.695468959937865,-0.399777658869193,0.704737709727852,0.234650810924578,-0.254150623913517,-0.239510481450794
"Q64445","Q8VCD6",6450680.29499601,740369.369259091,1158997.34495801,0.875176607349362,0.392455121543994,0.085561011287558,0.660578827376263,3384763.3,0.986178434676491,13.8800374746119,14.7944341338262,-0.488552388614608,-0.399777658869193,-0.508383837936857,0.234650810924578,-0.179756830195039,-0.244263871128254
"P23818","Q8VCH6",26361430.3954937,3580990.90198182,4331743.84375904,0.900048381236444,-0.0555371415511821,0.0192207578640593,-0.109155880994333,4583219,0.974500341330978,14.3748490331046,14.8752769004726,-0.55390394917593,-0.608264967696898,-0.324887539984514,0.793685873953856,-0.131962473310182,-0.32811198198948
"P36895","Q8VCH6",25681361.8604455,3305410.07727273,4364975.05913187,0.641533351238077,-0.130066368112864,0.0766196790046982,-0.279102145212042,16273780.5,0.978051152322004,14.0136680235338,14.2432581805596,-0.674945447593415,-0.608264967696898,0.736109478663385,0.793685873953856,-0.0422785531447614,-0.143896926161008
"Q8K4C2","Q8VCH6",25623149.9831252,3333943.88153636,4327563.95542567,0.744256401751735,0.416667550653604,0.465197654030897,0.40057079639426,16311421.3,0.959759095450739,14.2116243716451,14.4940393247724,-0.438915080473492,-0.608264967696898,0.200924994940859,0.793685873953856,-0.0119251636148611,-0.144543837717162
